category,matched_keywords,answer_id,question_id,question_title,author_name,char_count,story_score,voteup_count,favorite_count,url,txt_file,json_file,sha256
01_悬疑惊悚,恐怖|惊悚,3568962671,345814299,你听过最恐怖的事是什么？,李上洲,5392,0.95,14961,14054,https://www.zhihu.com/question/345814299/answer/3568962671,01_悬疑惊悚/3568962671_345814299.txt,01_悬疑惊悚/3568962671_345814299.json,712015fd493e9e729177c61e71e6bf6e441af8d4753c85eee8be71c2f17589e7
01_悬疑惊悚,悬疑|案件,2579271280,532012123,有哪些好看的悬疑凶杀案小说？,黄金脆皮玉,6226,0.95,4121,5534,https://www.zhihu.com/question/532012123/answer/2579271280,01_悬疑惊悚/2579271280_532012123.txt,01_悬疑惊悚/2579271280_532012123.json,1f7b5fa57cf0c8fb4ceb386678341db66c72bf53b21802b1cfd5f81d5f9ca54c
01_悬疑惊悚,恐怖|惊悚,3425823421,645182714,穿进恐怖游戏，却以为是恋爱乙游，抱着男主叫老公会怎么样？,青山小野,8040,0.95,3018,2342,https://www.zhihu.com/question/645182714/answer/3425823421,01_悬疑惊悚/3425823421_645182714.txt,01_悬疑惊悚/3425823421_645182714.json,943e6cb7ad91d248cc902e39e0e28dfb8c3566cc327affe60b56bf5b8ed86908
01_悬疑惊悚,恐怖|凶手,2863848812,31172239,大家都有过什么恐怖经历？,推理档案馆,5565,0.95,638,354,https://www.zhihu.com/question/31172239/answer/2863848812,01_悬疑惊悚/2863848812_31172239.txt,01_悬疑惊悚/2863848812_31172239.json,dd94014b77e9f3ea35f84b6915a19aa1c34404880d4f06e42cf52e846e14fd7c
01_悬疑惊悚,诡异|怪谈,3184910425,532977199,有哪些高质量规则类怪谈?,哲折,9260,0.95,615,519,https://www.zhihu.com/question/532977199/answer/3184910425,01_悬疑惊悚/3184910425_532977199.txt,01_悬疑惊悚/3184910425_532977199.json,181e1b4e1e71faad8ee3edfd909a44c1618716a59e5c29e3b9cb204c77583891
01_悬疑惊悚,恐怖|犯罪,107051431766,378647766,世界上真的存在完美犯罪吗？,老坛衫菜,5184,0.95,347,245,https://www.zhihu.com/question/378647766/answer/107051431766,01_悬疑惊悚/107051431766_378647766.txt,01_悬疑惊悚/107051431766_378647766.json,4e75ce66541a3fc6cf46af75d31b19b7f40de56c91b5557abafaecc4a6fad6b5
01_悬疑惊悚,悬疑|案件,3312955606,532012123,有哪些好看的悬疑凶杀案小说？,姜早早,5247,0.95,280,177,https://www.zhihu.com/question/532012123/answer/3312955606,01_悬疑惊悚/3312955606_532012123.txt,01_悬疑惊悚/3312955606_532012123.json,32cb8577addf83ac9a34893a1f207bb276011c307c71436961e10b7dfe27654b
01_悬疑惊悚,恐怖|怪谈,3054015571,532977199,有哪些高质量规则类怪谈?,知乎用户TcHChl,5539,0.95,253,183,https://www.zhihu.com/question/532977199/answer/3054015571,01_悬疑惊悚/3054015571_532977199.txt,01_悬疑惊悚/3054015571_532977199.json,5aa856256d8acae970ec349701462ebf123b02b191ac960ff7d1593a0147c0f6
01_悬疑惊悚,恐怖|怪谈,3416441154,639041156,穿进恐怖游戏，把要杀你的鬼当成恋爱对象是什么体验？,树胡,8042,0.95,186,94,https://www.zhihu.com/question/639041156/answer/3416441154,01_悬疑惊悚/3416441154_639041156.txt,01_悬疑惊悚/3416441154_639041156.json,45fd3ce97ca158d70ad25c66bb03857d39216a2cbb988ac45c59482f3ab15c27
01_悬疑惊悚,恐怖|诡异,3473879656,639041156,穿进恐怖游戏，把要杀你的鬼当成恋爱对象是什么体验？,尔尔,9457,0.95,146,84,https://www.zhihu.com/question/639041156/answer/3473879656,01_悬疑惊悚/3473879656_639041156.txt,01_悬疑惊悚/3473879656_639041156.json,088dbca256821b9cbf6b7208c60b909adf25419aeb661f38dfe93114002b1dd6
01_悬疑惊悚,恐怖|杀人,3444205506,648409521,假如穿进恐怖游戏，有没有可能跟到处砍人的npc相亲相爱、和平共处？,你要不要吃番茄啊,6852,0.95,109,71,https://www.zhihu.com/question/648409521/answer/3444205506,01_悬疑惊悚/3444205506_648409521.txt,01_悬疑惊悚/3444205506_648409521.json,0a4cab32da4be0df1dc72f9c535e05bc95dba8d53a24e356f503700a5d256165
01_悬疑惊悚,恐怖|诡异,30131898258,345814299,你听过最恐怖的事是什么？,田穆,6196,0.9,958,905,https://www.zhihu.com/question/345814299/answer/30131898258,01_悬疑惊悚/30131898258_345814299.txt,01_悬疑惊悚/30131898258_345814299.json,d6fc68a7802856ca3d2882beca96e86897f8a4610130d722b4426c183721c6a3
01_悬疑惊悚,惊悚|诡异,2662828559,302603618,你遇到过最惊悚的事情是什么？,翡翠登顶,9365,0.9,849,1057,https://www.zhihu.com/question/302603618/answer/2662828559,01_悬疑惊悚/2662828559_302603618.txt,01_悬疑惊悚/2662828559_302603618.json,a23d0e4d92b990429c765571d9043a1c81933d502d8de15f656f8feb2ff929cd
01_悬疑惊悚,恐怖|灵异,3244430281,419328419,民间有哪些灵异禁忌？,赫尔墨斯,5907,0.9,698,241,https://www.zhihu.com/question/419328419/answer/3244430281,01_悬疑惊悚/3244430281_419328419.txt,01_悬疑惊悚/3244430281_419328419.json,c31abac7c7d43482f8c7c52b82eeedea6217e7a7c3881c12660cf3eaf357a0b5
01_悬疑惊悚,案件|灵异,1619508037,297340933,现实中发生过什么真实又特别变态、骇人听闻的案件？,大马猴,5904,0.9,612,206,https://www.zhihu.com/question/297340933/answer/1619508037,01_悬疑惊悚/1619508037_297340933.txt,01_悬疑惊悚/1619508037_297340933.json,7cf714dab879ad14d90486e478ed2d036a1a99d1377ab57635ea1937724d344f
01_悬疑惊悚,恐怖|杀人,2657261939,534844897,如何以「我怀疑，我是恐怖小说的NPC」为开头写一篇文？,浮槐,8764,0.9,445,534,https://www.zhihu.com/question/534844897/answer/2657261939,01_悬疑惊悚/2657261939_534844897.txt,01_悬疑惊悚/2657261939_534844897.json,867ff133b50959c1bdad33a110ba62e1fc022b2406e10569547f07d28dd3d00c
01_悬疑惊悚,诡异|灵异,3454287550,465702844,能不能给我讲一个真实的灵异事件？,凛凛,8302,0.9,404,133,https://www.zhihu.com/question/465702844/answer/3454287550,01_悬疑惊悚/3454287550_465702844.txt,01_悬疑惊悚/3454287550_465702844.json,4cd5566d33638a0c414ab4cf521894b52361fd4d557dcca8c715072b813c395e
01_悬疑惊悚,恐怖|凶手,75175163869,476109871,有没有什么细思恐极的恐怖故事？,阿温布衣,8025,0.88,724,276,https://www.zhihu.com/question/476109871/answer/75175163869,01_悬疑惊悚/75175163869_476109871.txt,01_悬疑惊悚/75175163869_476109871.json,75626c3c2d7e18ff092f82b6f947eba4b48747c6a0bc9d7d12209df548f0f3a5
01_悬疑惊悚,恐怖,2678905181,456100334,你听过最恐怖故事是什么？,司隶江麟,5585,1.0,7398,6288,https://www.zhihu.com/question/456100334/answer/2678905181,01_悬疑惊悚/2678905181_456100334.txt,01_悬疑惊悚/2678905181_456100334.json,bb57940c903c65babdc9b0c39006b53a59f30efdbaa15d3e290c4e778888585a
01_悬疑惊悚,恐怖,3209575569,454282020,你有什么恐怖的亲身经历嘛？,怪奇异闻录,5593,1.0,2720,1130,https://www.zhihu.com/question/454282020/answer/3209575569,01_悬疑惊悚/3209575569_454282020.txt,01_悬疑惊悚/3209575569_454282020.json,b2eca1dbb36083758e28667dca36e80bf2d70b5069e58b05da5bd779a7425676
01_悬疑惊悚,推理,254092747,37248069,有哪些令人拍案叫绝的推理桥段？,匿名用户,6875,1.0,2708,165,https://www.zhihu.com/question/37248069/answer/254092747,01_悬疑惊悚/254092747_37248069.txt,01_悬疑惊悚/254092747_37248069.json,7b40ec1e2c8f69a47603fd5ddc37e774f5311ac921e6d7862decd2d6484f173c
01_悬疑惊悚,灵异,3332490567,276324647,你都听到过哪些灵异故事？,木吉更,8981,1.0,2700,498,https://www.zhihu.com/question/276324647/answer/3332490567,01_悬疑惊悚/3332490567_276324647.txt,01_悬疑惊悚/3332490567_276324647.json,bd558191601c9b38f93ba2f7ab154c856ae40dd1cc17e34f417aa63fc0bf73d9
01_悬疑惊悚,杀人,763541117,335111995,假设你是一个女孩，在一间屋子里，此时你的床底下有一个杀人犯，你该怎样逃脱?,方舟律师,6862,1.0,2663,997,https://www.zhihu.com/question/335111995/answer/763541117,01_悬疑惊悚/763541117_335111995.txt,01_悬疑惊悚/763541117_335111995.json,61a10b66dc5046e04ad1c8361ecb6f16b1147eaeb02b70c3aabb6f432775107f
01_悬疑惊悚,推理,239653266,37248069,有哪些令人拍案叫绝的推理桥段？,匿名用户,5036,1.0,2260,246,https://www.zhihu.com/question/37248069/answer/239653266,01_悬疑惊悚/239653266_37248069.txt,01_悬疑惊悚/239653266_37248069.json,cde7fa0432e74a5c734699152fe6e2dff575002ac88dd1db512584b5d7269860
01_悬疑惊悚,恐怖,2922381339,358162586,有没有什么吓人的恐怖故事？,白小慕,9678,1.0,2021,410,https://www.zhihu.com/question/358162586/answer/2922381339,01_悬疑惊悚/2922381339_358162586.txt,01_悬疑惊悚/2922381339_358162586.json,c57dde30c47356d79cb3bcad976a9612adef4540d469d366734bcb7c30867495
02_古风仙侠,皇帝|后宫,1477070115,52992276,当后宫争宠时，皇帝在想什么？,云刀,8704,1.0,4521,1913,https://www.zhihu.com/question/52992276/answer/1477070115,02_古风仙侠/1477070115_52992276.txt,02_古风仙侠/1477070115_52992276.json,1ae2b72da55c7563c6c54ac1fcf2a8f78bd42b993c84f70f81e8d2a11314a775
02_古风仙侠,古言|皇帝|皇后|后宫,3358861433,497298931,有什么女主比较佛系，高质量的古言推荐？,三生倖,5132,1.0,763,114,https://www.zhihu.com/question/497298931/answer/3358861433,02_古风仙侠/3358861433_497298931.txt,02_古风仙侠/3358861433_497298931.json,3b914c69108861637f07e80fbde3f31408761009ade521970def4c50a7ae8923
02_古风仙侠,皇帝|后宫,1487578662,52992276,当后宫争宠时，皇帝在想什么？,每天读点故事,5447,1.0,456,282,https://www.zhihu.com/question/52992276/answer/1487578662,02_古风仙侠/1487578662_52992276.txt,02_古风仙侠/1487578662_52992276.json,d2c7d9e2a2cac99f54598638bffecbdf76024204a68401932cffe0b4e49a0833
02_古风仙侠,皇帝|后宫,1278028158,361180150,在后宫，你怎么独占皇帝？,砚水,9639,1.0,431,254,https://www.zhihu.com/question/361180150/answer/1278028158,02_古风仙侠/1278028158_361180150.txt,02_古风仙侠/1278028158_361180150.json,919c7aed745941943928f5cbb5d19ed4c04c7e2a40ceff1b9f8b08e41b0c4ee7
02_古风仙侠,皇帝|王爷|公主|太子,3361211536,502656846,如何以“我爹造反了，我成了最为尊贵的嫡公主”为开头写一篇文？,季惊风,9200,1.0,413,223,https://www.zhihu.com/question/502656846/answer/3361211536,02_古风仙侠/3361211536_502656846.txt,02_古风仙侠/3361211536_502656846.json,c2fa0516d7d6c4d0c61682abbf3fef060c286d9bef55a09ae32a414d6d524a77
02_古风仙侠,古言|皇帝|后宫|太子,2720408459,383441037,有没有什么让你念念不忘的古言推荐？,花家小可爱,8674,1.0,381,385,https://www.zhihu.com/question/383441037/answer/2720408459,02_古风仙侠/2720408459_383441037.txt,02_古风仙侠/2720408459_383441037.json,ca0f003b3346a7205b2ea2c93c1c80b79b74017d3cf4875b4d5f5d7e40e52865
02_古风仙侠,皇帝|后宫,1109765115,361180150,在后宫，你怎么独占皇帝？,开了仙窍的咸鱼,6839,1.0,339,470,https://www.zhihu.com/question/361180150/answer/1109765115,02_古风仙侠/1109765115_361180150.txt,02_古风仙侠/1109765115_361180150.json,22aa46b1405003a41b9759a6dcd5acdaff7ba789744b585b0fc0c6fc1ba61886
02_古风仙侠,古言|皇帝|皇后|公主,3111170422,417567870,有什么催泪古言虐文推荐吗？,琵琶手咖妃,5372,1.0,338,170,https://www.zhihu.com/question/417567870/answer/3111170422,02_古风仙侠/3111170422_417567870.txt,02_古风仙侠/3111170422_417567870.json,568b5b1cb02792ef55ec7fbde9aef009d52aaa7dd08789a7f4914a9ac404dd5f
02_古风仙侠,古言|皇后,2915370658,500977750,如何以「臣妾不想做皇后了」为开头写一篇古言，可正经可沙雕？,椰可可,6202,1.0,270,165,https://www.zhihu.com/question/500977750/answer/2915370658,02_古风仙侠/2915370658_500977750.txt,02_古风仙侠/2915370658_500977750.json,17a007282f6660eadda69bd54935a793ee2c9c5fef2500770694608af48d91c5
02_古风仙侠,古言|后宫|王爷|江湖,2295829761,389863691,有没有女主是妖艳贱货类型的古言小说？,吾玉,6332,1.0,193,178,https://www.zhihu.com/question/389863691/answer/2295829761,02_古风仙侠/2295829761_389863691.txt,02_古风仙侠/2295829761_389863691.json,369622a8af784ebefe3c753083fd4a6400483cf490b2cfc416ba40d76bfef480
02_古风仙侠,王爷|将军,1357774900,403115565,如何以“我是被王爷/将军从青楼里赎回来的”为开头写一个故事?,冬瓜茶茶,6659,1.0,150,111,https://www.zhihu.com/question/403115565/answer/1357774900,02_古风仙侠/1357774900_403115565.txt,02_古风仙侠/1357774900_403115565.json,bc3c4e7750203d970070e278df401330d20ac2e78826b1b9451d955891704755
02_古风仙侠,王爷|王妃,1937019974,461408214,怎么以「王爷叫道『救侧妃！』，王妃不再挣扎，沉入水底」为开头写一篇沙雕 HE 小说？,丧白蘑菇,6027,0.99,75291,83508,https://www.zhihu.com/question/461408214/answer/1937019974,02_古风仙侠/1937019974_461408214.txt,02_古风仙侠/1937019974_461408214.json,1a40765413240e19334738a499c55017c24b27d557b5e30d5d233664a9f2a9b7
02_古风仙侠,王爷|王妃,2507280968,461408214,怎么以「王爷叫道『救侧妃！』，王妃不再挣扎，沉入水底」为开头写一篇沙雕 HE 小说？,北有相思,6721,0.95,5797,5441,https://www.zhihu.com/question/461408214/answer/2507280968,02_古风仙侠/2507280968_461408214.txt,02_古风仙侠/2507280968_461408214.json,1dd7e4ca0042da3ea9879027c4df7e56e821d802a2ae0eb32fdb6bd02d2ac055
02_古风仙侠,古言|皇帝|皇后|后宫,2241763899,39581101,有哪些你看过之后舍不得删的古言小说？,洛溪儿,6313,0.95,2507,5664,https://www.zhihu.com/question/39581101/answer/2241763899,02_古风仙侠/2241763899_39581101.txt,02_古风仙侠/2241763899_39581101.json,f5cc38462bd9e69e6b4e5d74d3f61f67772bd480d155af8c8a4e59d143cdda20
02_古风仙侠,古言|皇后|公主|太子,3552131424,356909389,有没有什么好看的古言小说值得推荐？,魔女恰恰饭,5634,0.95,364,213,https://www.zhihu.com/question/356909389/answer/3552131424,02_古风仙侠/3552131424_356909389.txt,02_古风仙侠/3552131424_356909389.json,6e2b720a4cca289b3d964d3f2808939a287b5ffb3ce5878f11719465e2c16170
02_古风仙侠,古言|皇帝|皇后|太子,2283657582,477334077,有没有什么好的古言小说推荐？,春花秋月,5063,0.95,288,171,https://www.zhihu.com/question/477334077/answer/2283657582,02_古风仙侠/2283657582_477334077.txt,02_古风仙侠/2283657582_477334077.json,9187ce5472f5e120085df81312e863931c772d1b0539f07412343e575f6ce0ed
02_古风仙侠,古言|皇帝|皇后|后宫,2711160590,363693856,有哪些高质量的古言小说可以推荐吗？,猫猫,5050,0.9,126,45,https://www.zhihu.com/question/363693856/answer/2711160590,02_古风仙侠/2711160590_363693856.txt,02_古风仙侠/2711160590_363693856.json,586d9ba7ddd81b3289baad27f799387886e8ad192fecb38c4e1a49d36542f7ad
02_古风仙侠,修仙|公主|仙君,2939124887,50291345,有没有什么好看的女配修仙文？,神仙研究所,6447,1.0,5179,2317,https://www.zhihu.com/question/50291345/answer/2939124887,02_古风仙侠/2939124887_50291345.txt,02_古风仙侠/2939124887_50291345.json,2c7e552b40689315cda5be6d304d60d485e4600cf55a5a415a09dd47e09e9ff3
02_古风仙侠,皇帝|皇后|公主,2666505016,502656846,如何以“我爹造反了，我成了最为尊贵的嫡公主”为开头写一篇文？,从夏,7902,1.0,4652,6550,https://www.zhihu.com/question/502656846/answer/2666505016,02_古风仙侠/2666505016_502656846.txt,02_古风仙侠/2666505016_502656846.json,80405670e73b99ed831fe87b1251824408c4c43d519d29becbdd4ab2e1b09e83
02_古风仙侠,皇后|太子|江湖,1604393328,425504348,如何以「太子登基时，立了太子侧妃为后」为开头写一个故事?,虞暖江,6396,1.0,4453,4605,https://www.zhihu.com/question/425504348/answer/1604393328,02_古风仙侠/1604393328_425504348.txt,02_古风仙侠/1604393328_425504348.json,95a07544777a11f6ebe0bea85eb7c455a2f38cfd941a85802cdb8a383a2b7c9d
02_古风仙侠,古言|皇帝|太子,3600491730,415634617,知乎上有哪些古言甜文?,那刹时光,5502,1.0,4194,1934,https://www.zhihu.com/question/415634617/answer/3600491730,02_古风仙侠/3600491730_415634617.txt,02_古风仙侠/3600491730_415634617.json,a90eefc9d11b08fecf292aa250adc89777969d8385238d1ace3a95bccd2bb83a
02_古风仙侠,仙侠|公主|太子,3377788764,459632379,有没有好看的仙侠文推荐？,一纸玄语,5384,1.0,3710,1826,https://www.zhihu.com/question/459632379/answer/3377788764,02_古风仙侠/3377788764_459632379.txt,02_古风仙侠/3377788764_459632379.json,d7770e0a52b971887d989b46eb46dc2ce694e5768beab5f758bfb4b87762aef2
02_古风仙侠,古言|公主|女帝,2561075690,406025060,有没有女主智商在线剧情又不拖拉的古言小说推荐？,长安陶陶,6714,1.0,3274,6190,https://www.zhihu.com/question/406025060/answer/2561075690,02_古风仙侠/2561075690_406025060.txt,02_古风仙侠/2561075690_406025060.json,a3893316d6844f537cb738827fcb92a7cca8c34cf7aec2b2da96cd092ae59f6a
02_古风仙侠,古言|皇帝|太子,3128776706,497298931,有什么女主比较佛系，高质量的古言推荐？,雾刃,8467,1.0,3152,547,https://www.zhihu.com/question/497298931/answer/3128776706,02_古风仙侠/3128776706_497298931.txt,02_古风仙侠/3128776706_497298931.json,5549653c85fa34b0212a66ba964e56bd5d41132dc87657bf336bbac2c4d7b870
02_古风仙侠,古言|皇帝|皇后,3473620578,333069559,有哪些好看的重生古言？,我栖春山,6086,1.0,3142,444,https://www.zhihu.com/question/333069559/answer/3473620578,02_古风仙侠/3473620578_333069559.txt,02_古风仙侠/3473620578_333069559.json,32b78b3b1693d2635c461f7c0a4f80e8ee36ff9af639350d51be982507a70772
02_古风仙侠,古言|皇帝|太子,3050064515,307487090,有哪些好看的古言婚后文？,清醒,7159,1.0,2986,941,https://www.zhihu.com/question/307487090/answer/3050064515,02_古风仙侠/3050064515_307487090.txt,02_古风仙侠/3050064515_307487090.json,ae0f00146521bc89dc8b0cc0fe323ef4f8f9d08d8920068c3eba359750a3dc6b
02_古风仙侠,古言|公主|将军,3580742347,400485724,有没有男主温文尔雅但是腹黑的古言？,宫墙往事,6654,1.0,2721,634,https://www.zhihu.com/question/400485724/answer/3580742347,02_古风仙侠/3580742347_400485724.txt,02_古风仙侠/3580742347_400485724.json,1c7bdd6458c4ba796cfe307a27b39d0d9a13c52c07abb6cb9aa482392d15cf4e
02_古风仙侠,仙侠|师尊|宗门,2041984137679167544,554793172,有没有新奇一点的仙侠文啊？,一顿不吃饿的慌,5952,1.0,2490,670,https://www.zhihu.com/question/554793172/answer/2041984137679167544,02_古风仙侠/2041984137679167544_554793172.txt,02_古风仙侠/2041984137679167544_554793172.json,bf3627471230b3767fb535701b37a7a8ee43bb2610d79d70b50c4545761fe9e5
02_古风仙侠,古言|皇帝|皇后,2088989938,384074987,有没有文笔好到会让你二刷的古言小说？,每天读点故事,7352,1.0,1621,1199,https://www.zhihu.com/question/384074987/answer/2088989938,02_古风仙侠/2088989938_384074987.txt,02_古风仙侠/2088989938_384074987.json,26f12b52ff23d2ff5e97642094e6d21452dc0b22bb9516276fb90facae603486
02_古风仙侠,古代|后宫|太子,118939381451,661704757,在古代，真正聪明的女子是什么样子的？,十四洲,5441,1.0,1044,320,https://www.zhihu.com/question/661704757/answer/118939381451,02_古风仙侠/118939381451_661704757.txt,02_古风仙侠/118939381451_661704757.json,2c8958f351c8fecac93f6535538e628408beae679a1c12b09e9538fd52b3a138
02_古风仙侠,古言|公主|将军,33788885924,479596676,有没有平平淡淡细水长流的古言小说？,小蛮妖,6129,1.0,977,128,https://www.zhihu.com/question/479596676/answer/33788885924,02_古风仙侠/33788885924_479596676.txt,02_古风仙侠/33788885924_479596676.json,ee814dd2ec5ccb41c0d4d8b8cff227f440c5daea31863eb07afd1551cc3a6a67
02_古风仙侠,皇帝|皇后|后宫,2069289402,480427802,如何以「今日宴席上的舞姬与先皇后长得一模一样」为开头写一个故事？,咕咚怪,5504,1.0,766,845,https://www.zhihu.com/question/480427802/answer/2069289402,02_古风仙侠/2069289402_480427802.txt,02_古风仙侠/2069289402_480427802.json,ef3bbdef972a020a6fea7868cacc239535cef1a488f433f9d28c806d1803df45
02_古风仙侠,古言|太子|朝堂,3029603879,334390853,有没有特别让你惊艳的古言，疯狂想安利给别人的那种？,蹦蹦跳跳小芝麻,6016,1.0,696,625,https://www.zhihu.com/question/334390853/answer/3029603879,02_古风仙侠/3029603879_334390853.txt,02_古风仙侠/3029603879_334390853.json,3243e5007fb9453af540da1c8c35bb5f027db5cf6129c8f02d7bb6188a597dba
02_古风仙侠,古代|公主|太子,1905735540348792885,310355075,有哪些好看的古代言情小说？,毛毛,7453,1.0,685,163,https://www.zhihu.com/question/310355075/answer/1905735540348792885,02_古风仙侠/1905735540348792885_310355075.txt,02_古风仙侠/1905735540348792885_310355075.json,2917bcf44724bbc7214d424072e7cb010937086da048442a0096c940ed6266ad
02_古风仙侠,皇帝|后宫|将军,1415689957,396843360,在后宫，不争宠如何苟到大结局?,春舟未眠,7202,1.0,675,392,https://www.zhihu.com/question/396843360/answer/1415689957,02_古风仙侠/1415689957_396843360.txt,02_古风仙侠/1415689957_396843360.json,7fc9c1f1ac8fa7a5f54b3e20b6f689de39c3172aa5e176e9cc70b130fa110d6b
02_古风仙侠,古言|皇帝|朝堂,3370633996,438657463,有没有那种全程都甜，而且甜而不腻的古言小说？,蚕扣,5223,1.0,627,90,https://www.zhihu.com/question/438657463/answer/3370633996,02_古风仙侠/3370633996_438657463.txt,02_古风仙侠/3370633996_438657463.json,1207823a225ee8736a2917d370e68393c42e2fc90bc24d78c88c14c641d8a61a
02_古风仙侠,古言|后宫|太子,2580839723,477334077,有没有什么好的古言小说推荐？,宋宋的焰小焰,8643,1.0,626,817,https://www.zhihu.com/question/477334077/answer/2580839723,02_古风仙侠/2580839723_477334077.txt,02_古风仙侠/2580839723_477334077.json,cd1edf7b9fa5288dd834c192598180d116835afe787c48d6450a4c070bfc5654
02_古风仙侠,古言|王妃|侯府,2705152841,334390853,有没有特别让你惊艳的古言，疯狂想安利给别人的那种？,叶胖墩,8346,1.0,564,611,https://www.zhihu.com/question/334390853/answer/2705152841,02_古风仙侠/2705152841_334390853.txt,02_古风仙侠/2705152841_334390853.json,3e62e071da266337fcca9848128cb3e6eb2dae6e38ed86ba312e49f37b1bab43
02_古风仙侠,古言|皇后|后宫,2346792621,417567870,有什么催泪古言虐文推荐吗？,未央,7682,1.0,555,952,https://www.zhihu.com/question/417567870/answer/2346792621,02_古风仙侠/2346792621_417567870.txt,02_古风仙侠/2346792621_417567870.json,57e346367e16f8304b668e5346134fb000efae74ed063e3db6f0d6b5a7540498
02_古风仙侠,古言|公主|师尊,2887386786,424758080,有哪些沙雕古言甜文？,知意,7705,1.0,462,0,https://www.zhihu.com/question/424758080/answer/2887386786,02_古风仙侠/2887386786_424758080.txt,02_古风仙侠/2887386786_424758080.json,1d67e91437459de67d111d39ca43779fbb9da7a64a98edc0bb6870c148cd7dd0
02_古风仙侠,古言|皇后|太子,1991975275030926698,383441037,有没有什么让你念念不忘的古言推荐？,冬日恋歌,6978,1.0,403,144,https://www.zhihu.com/question/383441037/answer/1991975275030926698,02_古风仙侠/1991975275030926698_383441037.txt,02_古风仙侠/1991975275030926698_383441037.json,38989da9832144b991e1627b6bb99953d092f55d48e0426b8b08204ec5aa6408
02_古风仙侠,皇帝|皇后|女帝,2038305773,444251030,如何以「他笑着对我说，皇后不能是你」为开头，写一个故事？,今昭,9506,1.0,343,277,https://www.zhihu.com/question/444251030/answer/2038305773,02_古风仙侠/2038305773_444251030.txt,02_古风仙侠/2038305773_444251030.json,72cb49d6a9d15cd7b786e43ea5340ea1764c144499aa5cc190591512f2ec64aa
02_古风仙侠,古言|王爷|王妃,3494255221,415634617,知乎上有哪些古言甜文?,花梵,6163,1.0,331,83,https://www.zhihu.com/question/415634617/answer/3494255221,02_古风仙侠/3494255221_415634617.txt,02_古风仙侠/3494255221_415634617.json,c2205fa341e8aa0ec9669ebb38809b384baa7a41eb700704864f5c7587137362
02_古风仙侠,古言|皇帝|公主,43109860460,581143540,有没有好看的古言打脸爽文！！！?,瓶子儿,6073,1.0,311,93,https://www.zhihu.com/question/581143540/answer/43109860460,02_古风仙侠/43109860460_581143540.txt,02_古风仙侠/43109860460_581143540.json,b63433d50d1fb22efa1ae6283cdfa2b067fd4862e0b8e796c5cd9427e10b68b1
02_古风仙侠,修仙|仙侠|师尊,3502911277,554793172,有没有新奇一点的仙侠文啊？,竹子,9311,1.0,306,173,https://www.zhihu.com/question/554793172/answer/3502911277,02_古风仙侠/3502911277_554793172.txt,02_古风仙侠/3502911277_554793172.json,6e367af33408fcb22b1a69a764ef739f5fcc1db6102b90119c2a20e350e08f90
02_古风仙侠,古言|皇帝|皇后,3719825932,657328145,有没有好看的古言救赎文？,头晕晕的小核桃,6352,1.0,306,96,https://www.zhihu.com/question/657328145/answer/3719825932,02_古风仙侠/3719825932_657328145.txt,02_古风仙侠/3719825932_657328145.json,10e69ba3b45fdfd965ba91d78dcb6117f6ea8f4e12d646138ccf2325442c7182
02_古风仙侠,公主|太子|朝堂,1442423781,403319494,如何以「我是琴棋书画样样不行的公主」为开头写一个故事？,原来的风,7401,1.0,298,759,https://www.zhihu.com/question/403319494/answer/1442423781,02_古风仙侠/1442423781_403319494.txt,02_古风仙侠/1442423781_403319494.json,3f6f0b18611137a0d466287be58bc8c5e6b70834c17ec6b48e686b2363ef99ce
02_古风仙侠,古言|皇帝|皇后,1800569183,364213496,有哪些轻松搞笑的古言？,吾玉,8695,1.0,281,161,https://www.zhihu.com/question/364213496/answer/1800569183,02_古风仙侠/1800569183_364213496.txt,02_古风仙侠/1800569183_364213496.json,9ecc166fa398ac8b64a4a8771b1266fd4776feb813990a0e5dbe803bb20a68f8
02_古风仙侠,古言|皇帝|朝堂,3622558963,400485724,有没有男主温文尔雅但是腹黑的古言？,书卿卿,6409,1.0,213,101,https://www.zhihu.com/question/400485724/answer/3622558963,02_古风仙侠/3622558963_400485724.txt,02_古风仙侠/3622558963_400485724.json,68e35084b331e1a49cb2f7fd51cd8366b980fb893da9a7a65927a1404cc9e469
02_古风仙侠,皇后|后宫|太子,2232743725,480427802,如何以「今日宴席上的舞姬与先皇后长得一模一样」为开头写一个故事？,星星海里捞月亮,9813,1.0,202,184,https://www.zhihu.com/question/480427802/answer/2232743725,02_古风仙侠/2232743725_480427802.txt,02_古风仙侠/2232743725_480427802.json,2f8f31a9314b8f62b335c866823e912059f15eb89e460bb5a62f39fe2d3e7a76
02_古风仙侠,古言|后宫|女帝,2022231346286792865,664710285,有没有什么不同寻常的古言?,行之,7292,1.0,199,109,https://www.zhihu.com/question/664710285/answer/2022231346286792865,02_古风仙侠/2022231346286792865_664710285.txt,02_古风仙侠/2022231346286792865_664710285.json,2d85a8f8b4f2206a1f7a63bea47de935725980e1ba4169f3883482dc282b422c
02_古风仙侠,古言|皇后|太子,2042549131034507131,654616911,女主清醒理智的古言爽文有吗？,白泽丧葬用品店,5763,1.0,198,105,https://www.zhihu.com/question/654616911/answer/2042549131034507131,02_古风仙侠/2042549131034507131_654616911.txt,02_古风仙侠/2042549131034507131_654616911.json,860eb63a89d465126f2bcb5f2581dd49f070a438df974dfa9ea65cb956636bf8
